"ine","Ficha","Municipio","Total","ODS","name","value"
"12068","12068-herbers","Herbers",69,"ods11","ods11.maxPM10",NA
"12068","12068-herbers","Herbers",69,"ods11","ods11.despobl",0.84
"12068","12068-herbers","Herbers",69,"ods12","ods12.envases.hab",10.7
"12068","12068-herbers","Herbers",69,"ods12","ods12.papel.hab",10.8
"12068","12068-herbers","Herbers",69,"ods12","ods12.vidrio.hab",41.9
"12068","12068-herbers","Herbers",69,"ods12","ods12.ecoparque",0
"12068","12068-herbers","Herbers",69,"ods13","ods13.Participa",0
"12068","12068-herbers","Herbers",69,"ods15","ods15.tasaBosque",58.1
"12068","12068-herbers","Herbers",69,"ods15","ods15.espNat",0
"12068","12068-herbers","Herbers",69,"ods16","ods16.tasaCrimConv",NA
"12068","12068-herbers","Herbers",69,"ods16","ods16.tasaTotHom",NA
"12068","12068-herbers","Herbers",69,"ods17","ods17.ciudEd",0
"12068","12068-herbers","Herbers",69,"ods17","ods17.tasaCoop",NA
"12069","12069-higueras","Higueras",46,"ods01","ods01.PobrSev",NA
"12069","12069-higueras","Higueras",46,"ods01","ods01.Pobr",NA
"12069","12069-higueras","Higueras",46,"ods01","ods01.PobrInfantil",NA
"12069","12069-higueras","Higueras",46,"ods01","ods01.Gasto_23perHab",38.38
"12069","12069-higueras","Higueras",46,"ods2","ods2.nivPriv",NA
"12069","12069-higueras","Higueras",46,"ods3","ods3.tasaMP",NA
"12069","12069-higueras","Higueras",46,"ods3","ods3.edadM",NA
"12069","12069-higueras","Higueras",46,"ods3","ods3.tasaSuic",NA
"12069","12069-higueras","Higueras",46,"ods3","ods3.tasaInf",NA
"12069","12069-higueras","Higueras",46,"ods4","ods4.tasaSec",15.2
"12069","12069-higueras","Higueras",46,"ods4","ods4.Gasto_32perHab",NA
"12069","12069-higueras","Higueras",46,"ods4","ods4.epdSi",0
"12069","12069-higueras","Higueras",46,"ods5","ods5.tasaViolSex24",NA
"12069","12069-higueras","Higueras",46,"ods5","ods5.rvi",1
"12069","12069-higueras","Higueras",46,"ods6","ods6.vulnerNitr",1
"12069","12069-higueras","Higueras",46,"ods7","ods7.numNivRiesVulnEn",NA
"12069","12069-higueras","Higueras",46,"ods8","ods8.tasaParo",5.9
"12069","12069-higueras","Higueras",46,"ods8","ods8.tasaJuv",0
"12069","12069-higueras","Higueras",46,"ods10","ods10.tasa50",NA
"12069","12069-higueras","Higueras",46,"ods10","ods10.gini",NA
"12069","12069-higueras","Higueras",46,"ods10","ods10.Dep",35.3
"12069","12069-higueras","Higueras",46,"ods11","ods11.tasaVuln",NA
"12069","12069-higueras","Higueras",46,"ods11","ods11.maxPM10",NA
"12069","12069-higueras","Higueras",46,"ods11","ods11.despobl",0.76
"12069","12069-higueras","Higueras",46,"ods12","ods12.envases.hab",38.9
"12069","12069-higueras","Higueras",46,"ods12","ods12.papel.hab",54.3
"12069","12069-higueras","Higueras",46,"ods12","ods12.vidrio.hab",20
"12069","12069-higueras","Higueras",46,"ods12","ods12.ecoparque",0
"12069","12069-higueras","Higueras",46,"ods13","ods13.Participa",0
"12069","12069-higueras","Higueras",46,"ods15","ods15.tasaBosque",20.8
"12069","12069-higueras","Higueras",46,"ods15","ods15.espNat",1
"12069","12069-higueras","Higueras",46,"ods16","ods16.tasaCrimConv",NA
"12069","12069-higueras","Higueras",46,"ods16","ods16.tasaTotHom",NA
"12069","12069-higueras","Higueras",46,"ods17","ods17.ciudEd",0
"12069","12069-higueras","Higueras",46,"ods17","ods17.tasaCoop",NA
"12070","12070-jana-la","Jana, la",688,"ods01","ods01.PobrSev",18.4
"12070","12070-jana-la","Jana, la",688,"ods01","ods01.Pobr",32.6
"12070","12070-jana-la","Jana, la",688,"ods01","ods01.PobrInfantil",NA
"12070","12070-jana-la","Jana, la",688,"ods01","ods01.Gasto_23perHab",5
"12070","12070-jana-la","Jana, la",688,"ods2","ods2.nivPriv",3
"12070","12070-jana-la","Jana, la",688,"ods3","ods3.tasaMP",NA
"12070","12070-jana-la","Jana, la",688,"ods3","ods3.edadM",NA
"12070","12070-jana-la","Jana, la",688,"ods3","ods3.tasaSuic",NA
"12070","12070-jana-la","Jana, la",688,"ods3","ods3.tasaInf",NA
"12070","12070-jana-la","Jana, la",688,"ods4","ods4.tasaSec",13.9
"12070","12070-jana-la","Jana, la",688,"ods4","ods4.Gasto_32perHab",28.76
"12070","12070-jana-la","Jana, la",688,"ods4","ods4.epdSi",0
"12070","12070-jana-la","Jana, la",688,"ods5","ods5.tasaViolSex24",NA
"12070","12070-jana-la","Jana, la",688,"ods5","ods5.rvi",1
"12070","12070-jana-la","Jana, la",688,"ods6","ods6.vulnerNitr",0
"12070","12070-jana-la","Jana, la",688,"ods7","ods7.numNivRiesVulnEn",2
"12070","12070-jana-la","Jana, la",688,"ods8","ods8.tasaParo",6.1
"12070","12070-jana-la","Jana, la",688,"ods8","ods8.tasaJuv",3.4
"12070","12070-jana-la","Jana, la",688,"ods10","ods10.tasa50",24.1
"12070","12070-jana-la","Jana, la",688,"ods10","ods10.gini",31.6
"12070","12070-jana-la","Jana, la",688,"ods10","ods10.Dep",74.8
"12070","12070-jana-la","Jana, la",688,"ods11","ods11.tasaVuln",100
"12070","12070-jana-la","Jana, la",688,"ods11","ods11.maxPM10",NA
"12070","12070-jana-la","Jana, la",688,"ods11","ods11.despobl",0
"12070","12070-jana-la","Jana, la",688,"ods12","ods12.envases.hab",5.3
"12070","12070-jana-la","Jana, la",688,"ods12","ods12.papel.hab",7.4
"12070","12070-jana-la","Jana, la",688,"ods12","ods12.vidrio.hab",12.4
"12070","12070-jana-la","Jana, la",688,"ods12","ods12.ecoparque",0
"12070","12070-jana-la","Jana, la",688,"ods13","ods13.Participa",0
"12070","12070-jana-la","Jana, la",688,"ods15","ods15.tasaBosque",0
"12070","12070-jana-la","Jana, la",688,"ods15","ods15.espNat",1
"12070","12070-jana-la","Jana, la",688,"ods16","ods16.tasaCrimConv",NA
"12070","12070-jana-la","Jana, la",688,"ods16","ods16.tasaTotHom",NA
"12070","12070-jana-la","Jana, la",688,"ods17","ods17.ciudEd",0
"12070","12070-jana-la","Jana, la",688,"ods17","ods17.tasaCoop",NA
"12071","12071-jerica","Jérica",1726,"ods01","ods01.PobrSev",8.7
"12071","12071-jerica","Jérica",1726,"ods01","ods01.Pobr",21.6
"12071","12071-jerica","Jérica",1726,"ods01","ods01.PobrInfantil",NA
"12071","12071-jerica","Jérica",1726,"ods01","ods01.Gasto_23perHab",213.65
"12071","12071-jerica","Jérica",1726,"ods2","ods2.nivPriv",2
"12071","12071-jerica","Jérica",1726,"ods3","ods3.tasaMP",NA
"12071","12071-jerica","Jérica",1726,"ods3","ods3.edadM",NA
"12071","12071-jerica","Jérica",1726,"ods3","ods3.tasaSuic",NA
"12071","12071-jerica","Jérica",1726,"ods3","ods3.tasaInf",NA
"12071","12071-jerica","Jérica",1726,"ods4","ods4.tasaSec",16.6
"12071","12071-jerica","Jérica",1726,"ods4","ods4.Gasto_32perHab",70.19
"12071","12071-jerica","Jérica",1726,"ods4","ods4.epdSi",0
"12071","12071-jerica","Jérica",1726,"ods5","ods5.tasaViolSex24",NA
"12071","12071-jerica","Jérica",1726,"ods5","ods5.rvi",1
"12071","12071-jerica","Jérica",1726,"ods6","ods6.vulnerNitr",2
"12071","12071-jerica","Jérica",1726,"ods7","ods7.numNivRiesVulnEn",2
"12071","12071-jerica","Jérica",1726,"ods8","ods8.tasaParo",8.7
"12071","12071-jerica","Jérica",1726,"ods8","ods8.tasaJuv",3.9
"12071","12071-jerica","Jérica",1726,"ods10","ods10.tasa50",13.9
"12071","12071-jerica","Jérica",1726,"ods10","ods10.gini",28.3
"12071","12071-jerica","Jérica",1726,"ods10","ods10.Dep",57.6
"12071","12071-jerica","Jérica",1726,"ods11","ods11.tasaVuln",52.3
"12071","12071-jerica","Jérica",1726,"ods11","ods11.maxPM10",NA
"12071","12071-jerica","Jérica",1726,"ods11","ods11.despobl",0
"12071","12071-jerica","Jérica",1726,"ods12","ods12.envases.hab",6.8
"12071","12071-jerica","Jérica",1726,"ods12","ods12.papel.hab",9.6
"12071","12071-jerica","Jérica",1726,"ods12","ods12.vidrio.hab",14.6
"12071","12071-jerica","Jérica",1726,"ods12","ods12.ecoparque",0
"12071","12071-jerica","Jérica",1726,"ods13","ods13.Participa",0
"12071","12071-jerica","Jérica",1726,"ods15","ods15.tasaBosque",39.8
"12071","12071-jerica","Jérica",1726,"ods15","ods15.espNat",0
"12071","12071-jerica","Jérica",1726,"ods16","ods16.tasaCrimConv",NA
"12071","12071-jerica","Jérica",1726,"ods16","ods16.tasaTotHom",NA
"12071","12071-jerica","Jérica",1726,"ods17","ods17.ciudEd",0
"12071","12071-jerica","Jérica",1726,"ods17","ods17.tasaCoop",NA
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods01","ods01.PobrSev",6.5
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods01","ods01.Pobr",17
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods01","ods01.PobrInfantil",NA
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods01","ods01.Gasto_23perHab",181.53
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods2","ods2.nivPriv",2
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods3","ods3.tasaMP",NA
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods3","ods3.edadM",NA
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods3","ods3.tasaSuic",NA
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods3","ods3.tasaInf",NA
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods4","ods4.tasaSec",16.1
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods4","ods4.Gasto_32perHab",51.54
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods4","ods4.epdSi",0
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods5","ods5.tasaViolSex24",NA
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods5","ods5.rvi",0
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods6","ods6.vulnerNitr",1
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods7","ods7.numNivRiesVulnEn",1
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods8","ods8.tasaParo",8.1
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods8","ods8.tasaJuv",3.6
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods10","ods10.tasa50",10.2
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods10","ods10.gini",27.4
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods10","ods10.Dep",61.1
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods11","ods11.tasaVuln",0
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods11","ods11.maxPM10",NA
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods11","ods11.despobl",0.2
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods12","ods12.envases.hab",25.7
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods12","ods12.papel.hab",20.5
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods12","ods12.vidrio.hab",13.5
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods12","ods12.ecoparque",0
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods13","ods13.Participa",0
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods15","ods15.tasaBosque",7
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods15","ods15.espNat",3
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods16","ods16.tasaCrimConv",NA
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods16","ods16.tasaTotHom",NA
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods17","ods17.ciudEd",0
"12072","12072-llucena-lucena-del-cid","Llucena/Lucena del Cid",1420,"ods17","ods17.tasaCoop",NA
"12073","12073-ludiente","Ludiente",175,"ods01","ods01.PobrSev",NA
"12073","12073-ludiente","Ludiente",175,"ods01","ods01.Pobr",NA
"12073","12073-ludiente","Ludiente",175,"ods01","ods01.PobrInfantil",NA
"12073","12073-ludiente","Ludiente",175,"ods01","ods01.Gasto_23perHab",112.99
"12073","12073-ludiente","Ludiente",175,"ods2","ods2.nivPriv",NA
"12073","12073-ludiente","Ludiente",175,"ods3","ods3.tasaMP",NA
"12073","12073-ludiente","Ludiente",175,"ods3","ods3.edadM",NA
"12073","12073-ludiente","Ludiente",175,"ods3","ods3.tasaSuic",NA
"12073","12073-ludiente","Ludiente",175,"ods3","ods3.tasaInf",NA
"12073","12073-ludiente","Ludiente",175,"ods4","ods4.tasaSec",13.6
"12073","12073-ludiente","Ludiente",175,"ods4","ods4.Gasto_32perHab",33.14
"12073","12073-ludiente","Ludiente",175,"ods4","ods4.epdSi",0
"12073","12073-ludiente","Ludiente",175,"ods5","ods5.tasaViolSex24",NA
"12073","12073-ludiente","Ludiente",175,"ods5","ods5.rvi",0
"12073","12073-ludiente","Ludiente",175,"ods6","ods6.vulnerNitr",0
"12073","12073-ludiente","Ludiente",175,"ods7","ods7.numNivRiesVulnEn",NA
"12073","12073-ludiente","Ludiente",175,"ods8","ods8.tasaParo",5.7
"12073","12073-ludiente","Ludiente",175,"ods8","ods8.tasaJuv",0
"12073","12073-ludiente","Ludiente",175,"ods10","ods10.tasa50",NA
"12073","12073-ludiente","Ludiente",175,"ods10","ods10.gini",27.3
"12073","12073-ludiente","Ludiente",175,"ods10","ods10.Dep",65.1
"12073","12073-ludiente","Ludiente",175,"ods11","ods11.tasaVuln",NA
"12073","12073-ludiente","Ludiente",175,"ods11","ods11.maxPM10",NA
"12073","12073-ludiente","Ludiente",175,"ods11","ods11.despobl",0.6
"12073","12073-ludiente","Ludiente",175,"ods12","ods12.envases.hab",25.7
"12073","12073-ludiente","Ludiente",175,"ods12","ods12.papel.hab",20.5
"12073","12073-ludiente","Ludiente",175,"ods12","ods12.vidrio.hab",28.5
"12073","12073-ludiente","Ludiente",175,"ods12","ods12.ecoparque",0
"12073","12073-ludiente","Ludiente",175,"ods13","ods13.Participa",0
"12073","12073-ludiente","Ludiente",175,"ods15","ods15.tasaBosque",25.8
"12073","12073-ludiente","Ludiente",175,"ods15","ods15.espNat",0
"12073","12073-ludiente","Ludiente",175,"ods16","ods16.tasaCrimConv",NA
"12073","12073-ludiente","Ludiente",175,"ods16","ods16.tasaTotHom",NA
"12073","12073-ludiente","Ludiente",175,"ods17","ods17.ciudEd",0
"12073","12073-ludiente","Ludiente",175,"ods17","ods17.tasaCoop",NA
"12074","12074-llosa-la","Llosa, la",1042,"ods01","ods01.PobrSev",7
"12074","12074-llosa-la","Llosa, la",1042,"ods01","ods01.Pobr",17.2
"12074","12074-llosa-la","Llosa, la",1042,"ods01","ods01.PobrInfantil",NA
"12074","12074-llosa-la","Llosa, la",1042,"ods01","ods01.Gasto_23perHab",77.21
"12074","12074-llosa-la","Llosa, la",1042,"ods2","ods2.nivPriv",1
"12074","12074-llosa-la","Llosa, la",1042,"ods3","ods3.tasaMP",NA
"12074","12074-llosa-la","Llosa, la",1042,"ods3","ods3.edadM",NA
"12074","12074-llosa-la","Llosa, la",1042,"ods3","ods3.tasaSuic",NA
"12074","12074-llosa-la","Llosa, la",1042,"ods3","ods3.tasaInf",NA
"12074","12074-llosa-la","Llosa, la",1042,"ods4","ods4.tasaSec",12.4
"12074","12074-llosa-la","Llosa, la",1042,"ods4","ods4.Gasto_32perHab",259.1
"12074","12074-llosa-la","Llosa, la",1042,"ods4","ods4.epdSi",0
"12074","12074-llosa-la","Llosa, la",1042,"ods5","ods5.tasaViolSex24",NA
"12074","12074-llosa-la","Llosa, la",1042,"ods5","ods5.rvi",0
"12074","12074-llosa-la","Llosa, la",1042,"ods6","ods6.vulnerNitr",2
"12074","12074-llosa-la","Llosa, la",1042,"ods7","ods7.numNivRiesVulnEn",2
"12074","12074-llosa-la","Llosa, la",1042,"ods8","ods8.tasaParo",10.5
"12074","12074-llosa-la","Llosa, la",1042,"ods8","ods8.tasaJuv",13.9
"12074","12074-llosa-la","Llosa, la",1042,"ods10","ods10.tasa50",11.6
"12074","12074-llosa-la","Llosa, la",1042,"ods10","ods10.gini",22.5
"12074","12074-llosa-la","Llosa, la",1042,"ods10","ods10.Dep",53.6
"12074","12074-llosa-la","Llosa, la",1042,"ods11","ods11.tasaVuln",0
"12074","12074-llosa-la","Llosa, la",1042,"ods11","ods11.maxPM10",NA
"12074","12074-llosa-la","Llosa, la",1042,"ods11","ods11.despobl",0
"12074","12074-llosa-la","Llosa, la",1042,"ods12","ods12.envases.hab",4.9
"12074","12074-llosa-la","Llosa, la",1042,"ods12","ods12.papel.hab",6
"12074","12074-llosa-la","Llosa, la",1042,"ods12","ods12.vidrio.hab",7.5
"12074","12074-llosa-la","Llosa, la",1042,"ods12","ods12.ecoparque",0
"12074","12074-llosa-la","Llosa, la",1042,"ods13","ods13.Participa",0
"12074","12074-llosa-la","Llosa, la",1042,"ods15","ods15.tasaBosque",0.1
"12074","12074-llosa-la","Llosa, la",1042,"ods15","ods15.espNat",1
"12074","12074-llosa-la","Llosa, la",1042,"ods16","ods16.tasaCrimConv",NA
"12074","12074-llosa-la","Llosa, la",1042,"ods16","ods16.tasaTotHom",NA
"12074","12074-llosa-la","Llosa, la",1042,"ods17","ods17.ciudEd",0
"12074","12074-llosa-la","Llosa, la",1042,"ods17","ods17.tasaCoop",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods01","ods01.PobrSev",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods01","ods01.Pobr",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods01","ods01.PobrInfantil",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods01","ods01.Gasto_23perHab",87.71
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods2","ods2.nivPriv",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods3","ods3.tasaMP",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods3","ods3.edadM",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods3","ods3.tasaSuic",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods3","ods3.tasaInf",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods4","ods4.tasaSec",14
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods4","ods4.Gasto_32perHab",208.53
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods4","ods4.epdSi",1
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods5","ods5.tasaViolSex24",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods5","ods5.rvi",1
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods6","ods6.vulnerNitr",1
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods7","ods7.numNivRiesVulnEn",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods8","ods8.tasaParo",3.3
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods8","ods8.tasaJuv",6.2
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods10","ods10.tasa50",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods10","ods10.gini",29.3
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods10","ods10.Dep",53.7
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods11","ods11.tasaVuln",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods11","ods11.maxPM10",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods11","ods11.despobl",0.04
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods12","ods12.envases.hab",12.6
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods12","ods12.papel.hab",10.2
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods12","ods12.vidrio.hab",8.9
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods12","ods12.ecoparque",0
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods13","ods13.Participa",0
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods15","ods15.tasaBosque",46.3
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods15","ods15.espNat",0
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods16","ods16.tasaCrimConv",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods16","ods16.tasaTotHom",NA
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods17","ods17.ciudEd",0
"12075","12075-mata-de-morella-la","Mata de Morella, la",184,"ods17","ods17.tasaCoop",NA
"12076","12076-matet","Matet",91,"ods01","ods01.PobrSev",NA
"12076","12076-matet","Matet",91,"ods01","ods01.Pobr",NA
"12076","12076-matet","Matet",91,"ods01","ods01.PobrInfantil",NA
"12076","12076-matet","Matet",91,"ods01","ods01.Gasto_23perHab",46.02
"12076","12076-matet","Matet",91,"ods2","ods2.nivPriv",NA
"12076","12076-matet","Matet",91,"ods3","ods3.tasaMP",NA
"12076","12076-matet","Matet",91,"ods3","ods3.edadM",NA
"12076","12076-matet","Matet",91,"ods3","ods3.tasaSuic",NA
"12076","12076-matet","Matet",91,"ods3","ods3.tasaInf",NA
"12076","12076-matet","Matet",91,"ods4","ods4.tasaSec",15.4
"12076","12076-matet","Matet",91,"ods4","ods4.Gasto_32perHab",2.7
"12076","12076-matet","Matet",91,"ods4","ods4.epdSi",0
"12076","12076-matet","Matet",91,"ods5","ods5.tasaViolSex24",NA
"12076","12076-matet","Matet",91,"ods5","ods5.rvi",1
"12076","12076-matet","Matet",91,"ods6","ods6.vulnerNitr",1
"12076","12076-matet","Matet",91,"ods7","ods7.numNivRiesVulnEn",NA
"12076","12076-matet","Matet",91,"ods8","ods8.tasaParo",9.6
"12076","12076-matet","Matet",91,"ods8","ods8.tasaJuv",50
"12076","12076-matet","Matet",91,"ods10","ods10.tasa50",NA
"12076","12076-matet","Matet",91,"ods10","ods10.gini",NA
"12076","12076-matet","Matet",91,"ods10","ods10.Dep",75
"12076","12076-matet","Matet",91,"ods11","ods11.tasaVuln",NA
"12076","12076-matet","Matet",91,"ods11","ods11.maxPM10",NA
"12076","12076-matet","Matet",91,"ods11","ods11.despobl",0.52
"12076","12076-matet","Matet",91,"ods12","ods12.envases.hab",22.9
"12076","12076-matet","Matet",91,"ods12","ods12.papel.hab",33.2
"12076","12076-matet","Matet",91,"ods12","ods12.vidrio.hab",31
"12076","12076-matet","Matet",91,"ods12","ods12.ecoparque",0
"12076","12076-matet","Matet",91,"ods13","ods13.Participa",0
"12076","12076-matet","Matet",91,"ods15","ods15.tasaBosque",22.7
"12076","12076-matet","Matet",91,"ods15","ods15.espNat",1
"12076","12076-matet","Matet",91,"ods16","ods16.tasaCrimConv",NA
"12076","12076-matet","Matet",91,"ods16","ods16.tasaTotHom",NA
"12076","12076-matet","Matet",91,"ods17","ods17.ciudEd",0
"12076","12076-matet","Matet",91,"ods17","ods17.tasaCoop",NA
"12077","12077-moncofa","Moncofa",8011,"ods01","ods01.PobrSev",11.8
"12077","12077-moncofa","Moncofa",8011,"ods01","ods01.Pobr",23.9
"12077","12077-moncofa","Moncofa",8011,"ods01","ods01.PobrInfantil",18.7
"12077","12077-moncofa","Moncofa",8011,"ods01","ods01.Gasto_23perHab",35.85
"12077","12077-moncofa","Moncofa",8011,"ods2","ods2.nivPriv",2
"12077","12077-moncofa","Moncofa",8011,"ods3","ods3.tasaMP",NA
"12077","12077-moncofa","Moncofa",8011,"ods3","ods3.edadM",NA
"12077","12077-moncofa","Moncofa",8011,"ods3","ods3.tasaSuic",NA
"12077","12077-moncofa","Moncofa",8011,"ods3","ods3.tasaInf",NA
"12077","12077-moncofa","Moncofa",8011,"ods4","ods4.tasaSec",16.6
"12077","12077-moncofa","Moncofa",8011,"ods4","ods4.Gasto_32perHab",47.94
"12077","12077-moncofa","Moncofa",8011,"ods4","ods4.epdSi",0
"12077","12077-moncofa","Moncofa",8011,"ods5","ods5.tasaViolSex24",NA
"12077","12077-moncofa","Moncofa",8011,"ods5","ods5.rvi",0
"12077","12077-moncofa","Moncofa",8011,"ods6","ods6.vulnerNitr",2
"12077","12077-moncofa","Moncofa",8011,"ods7","ods7.numNivRiesVulnEn",2
"12077","12077-moncofa","Moncofa",8011,"ods8","ods8.tasaParo",7.2
"12077","12077-moncofa","Moncofa",8011,"ods8","ods8.tasaJuv",4.1
"12077","12077-moncofa","Moncofa",8011,"ods10","ods10.tasa50",17.2
"12077","12077-moncofa","Moncofa",8011,"ods10","ods10.gini",30
"12077","12077-moncofa","Moncofa",8011,"ods10","ods10.Dep",51.1
"12077","12077-moncofa","Moncofa",8011,"ods11","ods11.tasaVuln",69.6
"12077","12077-moncofa","Moncofa",8011,"ods11","ods11.maxPM10",NA
"12077","12077-moncofa","Moncofa",8011,"ods11","ods11.despobl",0
"12077","12077-moncofa","Moncofa",8011,"ods12","ods12.envases.hab",9.3
"12077","12077-moncofa","Moncofa",8011,"ods12","ods12.papel.hab",6
"12077","12077-moncofa","Moncofa",8011,"ods12","ods12.vidrio.hab",14
"12077","12077-moncofa","Moncofa",8011,"ods12","ods12.ecoparque",0
"12077","12077-moncofa","Moncofa",8011,"ods13","ods13.Participa",0
"12077","12077-moncofa","Moncofa",8011,"ods15","ods15.tasaBosque",0
"12077","12077-moncofa","Moncofa",8011,"ods15","ods15.espNat",2
"12077","12077-moncofa","Moncofa",8011,"ods16","ods16.tasaCrimConv",NA
"12077","12077-moncofa","Moncofa",8011,"ods16","ods16.tasaTotHom",NA
"12077","12077-moncofa","Moncofa",8011,"ods17","ods17.ciudEd",0
"12077","12077-moncofa","Moncofa",8011,"ods17","ods17.tasaCoop",NA
"12078","12078-montan","Montán",421,"ods01","ods01.PobrSev",NA
"12078","12078-montan","Montán",421,"ods01","ods01.Pobr",NA
"12078","12078-montan","Montán",421,"ods01","ods01.PobrInfantil",NA
"12078","12078-montan","Montán",421,"ods01","ods01.Gasto_23perHab",181.19
"12078","12078-montan","Montán",421,"ods2","ods2.nivPriv",NA
"12078","12078-montan","Montán",421,"ods3","ods3.tasaMP",NA
"12078","12078-montan","Montán",421,"ods3","ods3.edadM",NA
"12078","12078-montan","Montán",421,"ods3","ods3.tasaSuic",NA
"12078","12078-montan","Montán",421,"ods3","ods3.tasaInf",NA
"12078","12078-montan","Montán",421,"ods4","ods4.tasaSec",17.1
"12078","12078-montan","Montán",421,"ods4","ods4.Gasto_32perHab",28.63
"12078","12078-montan","Montán",421,"ods4","ods4.epdSi",0
"12078","12078-montan","Montán",421,"ods5","ods5.tasaViolSex24",NA
"12078","12078-montan","Montán",421,"ods5","ods5.rvi",0
"12078","12078-montan","Montán",421,"ods6","ods6.vulnerNitr",0
"12078","12078-montan","Montán",421,"ods7","ods7.numNivRiesVulnEn",NA
